sample,word,freq,per1000,total_words,author
24,all,0,0,158,musk
24,and,7,44.30379746835443,158,musk
24,are,1,6.329113924050633,158,musk
24,been,1,6.329113924050633,158,musk
24,below,0,0,158,musk
24,between,0,0,158,musk
24,both,0,0,158,musk
24,but,0,0,158,musk
24,cannot,0,0,158,musk
24,could,0,0,158,musk
24,did,0,0,158,musk
24,down,0,0,158,musk
24,each,0,0,158,musk
24,few,0,0,158,musk
24,for,1,6.329113924050633,158,musk
24,from,0,0,158,musk
24,further,0,0,158,musk
24,had,0,0,158,musk
24,has,1,6.329113924050633,158,musk
24,have,5,31.645569620253163,158,musk
24,here,0,0,158,musk
24,how,0,0,158,musk
24,into,0,0,158,musk
24,itself,0,0,158,musk
24,more,0,0,158,musk
24,most,0,0,158,musk
24,not,2,12.658227848101266,158,musk
24,off,0,0,158,musk
24,other,0,0,158,musk
24,our,0,0,158,musk
24,out,0,0,158,musk
24,over,0,0,158,musk
24,own,0,0,158,musk
24,same,0,0,158,musk
24,should,0,0,158,musk
24,some,0,0,158,musk
24,such,0,0,158,musk
24,than,0,0,158,musk
24,that,4,25.31645569620253,158,musk
24,the,11,69.62025316455696,158,musk
24,their,0,0,158,musk
24,them,0,0,158,musk
24,then,0,0,158,musk
24,there,0,0,158,musk
24,these,0,0,158,musk
24,they,3,18.9873417721519,158,musk
24,this,0,0,158,musk
24,those,0,0,158,musk
24,through,0,0,158,musk
24,too,0,0,158,musk
24,under,0,0,158,musk
24,until,0,0,158,musk
24,was,0,0,158,musk
24,were,0,0,158,musk
24,what,1,6.329113924050633,158,musk
24,when,1,6.329113924050633,158,musk
24,where,0,0,158,musk
24,which,1,6.329113924050633,158,musk
24,while,0,0,158,musk
24,who,0,0,158,musk
24,whom,0,0,158,musk
24,with,6,37.9746835443038,158,musk
24,would,0,0,158,musk
24,you,5,31.645569620253163,158,musk
24,your,0,0,158,musk
25,about,0,0,175,musk
25,after,0,0,175,musk
25,again,0,0,175,musk
25,against,0,0,175,musk
25,all,0,0,175,musk
25,and,6,34.285714285714285,175,musk
25,are,0,0,175,musk
25,been,1,5.714285714285714,175,musk
25,below,0,0,175,musk
25,between,0,0,175,musk
25,both,0,0,175,musk
25,but,3,17.142857142857142,175,musk
25,cannot,0,0,175,musk
25,could,2,11.428571428571429,175,musk
25,did,0,0,175,musk
25,down,0,0,175,musk
25,each,0,0,175,musk
25,few,1,5.714285714285714,175,musk
25,for,2,11.428571428571429,175,musk
25,from,0,0,175,musk
25,further,0,0,175,musk
25,had,1,5.714285714285714,175,musk
25,has,0,0,175,musk
25,have,1,5.714285714285714,175,musk
25,here,0,0,175,musk
25,how,3,17.142857142857142,175,musk
25,into,0,0,175,musk
25,itself,0,0,175,musk
25,more,0,0,175,musk
25,most,0,0,175,musk
25,not,1,5.714285714285714,175,musk
25,off,1,5.714285714285714,175,musk
25,other,0,0,175,musk
25,our,0,0,175,musk
25,out,2,11.428571428571429,175,musk
25,over,0,0,175,musk
25,own,0,0,175,musk
25,same,0,0,175,musk
25,should,0,0,175,musk
25,some,0,0,175,musk
25,such,0,0,175,musk
25,than,0,0,175,musk
25,that,12,68.57142857142857,175,musk
25,the,9,51.42857142857143,175,musk
25,their,0,0,175,musk
25,them,0,0,175,musk
25,then,0,0,175,musk
25,there,0,0,175,musk
25,these,0,0,175,musk
25,they,1,5.714285714285714,175,musk
25,this,1,5.714285714285714,175,musk
25,those,0,0,175,musk
25,through,0,0,175,musk
25,too,0,0,175,musk
25,under,0,0,175,musk
25,until,1,5.714285714285714,175,musk
25,was,4,22.857142857142858,175,musk
25,were,2,11.428571428571429,175,musk
25,what,0,0,175,musk
25,when,1,5.714285714285714,175,musk
25,where,1,5.714285714285714,175,musk
25,which,0,0,175,musk
25,while,0,0,175,musk
25,who,1,5.714285714285714,175,musk
25,whom,0,0,175,musk
25,with,1,5.714285714285714,175,musk
25,would,2,11.428571428571429,175,musk
25,you,0,0,175,musk
25,your,0,0,175,musk
26,about,0,0,56,musk
26,after,0,0,56,musk
26,again,0,0,56,musk
26,against,0,0,56,musk
26,all,0,0,56,musk
26,and,2,35.714285714285715,56,musk
26,are,0,0,56,musk
26,been,0,0,56,musk
26,below,0,0,56,musk
26,between,1,17.857142857142858,56,musk
26,both,0,0,56,musk
26,but,0,0,56,musk
26,cannot,0,0,56,musk
26,could,0,0,56,musk
26,did,0,0,56,musk
26,down,0,0,56,musk
26,each,0,0,56,musk
26,few,0,0,56,musk
26,for,0,0,56,musk
26,from,0,0,56,musk
26,further,0,0,56,musk
26,had,0,0,56,musk
26,has,1,17.857142857142858,56,musk
26,have,1,17.857142857142858,56,musk
26,here,0,0,56,musk
26,how,0,0,56,musk
26,into,0,0,56,musk
26,itself,0,0,56,musk
26,more,1,17.857142857142858,56,musk
26,most,1,17.857142857142858,56,musk
26,not,0,0,56,musk
26,off,0,0,56,musk
26,other,0,0,56,musk
26,our,0,0,56,musk
26,out,0,0,56,musk
26,over,0,0,56,musk
26,own,0,0,56,musk
26,same,0,0,56,musk
26,should,0,0,56,musk
26,some,0,0,56,musk
26,such,0,0,56,musk
26,than,1,17.857142857142858,56,musk
26,that,0,0,56,musk
26,the,8,142.85714285714286,56,musk
26,their,0,0,56,musk
26,them,0,0,56,musk
26,then,0,0,56,musk
26,there,0,0,56,musk
26,these,0,0,56,musk
26,they,0,0,56,musk
26,this,0,0,56,musk
26,those,0,0,56,musk
26,through,0,0,56,musk
26,too,0,0,56,musk
26,under,0,0,56,musk
26,until,0,0,56,musk
26,was,0,0,56,musk
26,were,0,0,56,musk
26,what,0,0,56,musk
26,when,1,17.857142857142858,56,musk
26,where,0,0,56,musk
26,which,1,17.857142857142858,56,musk
26,while,0,0,56,musk
26,who,0,0,56,musk
26,whom,0,0,56,musk
26,with,1,17.857142857142858,56,musk
26,would,0,0,56,musk
26,you,1,17.857142857142858,56,musk
26,your,0,0,56,musk
27,about,0,0,89,musk
27,after,0,0,89,musk
27,again,0,0,89,musk
27,against,0,0,89,musk
27,all,1,11.235955056179776,89,musk
27,and,2,22.471910112359552,89,musk
27,are,2,22.471910112359552,89,musk
27,been,1,11.235955056179776,89,musk
27,below,0,0,89,musk
27,between,0,0,89,musk
27,both,0,0,89,musk
27,but,1,11.235955056179776,89,musk
27,cannot,0,0,89,musk
27,could,0,0,89,musk
27,did,0,0,89,musk
27,down,0,0,89,musk
27,each,0,0,89,musk
27,few,0,0,89,musk
27,for,0,0,89,musk
27,from,0,0,89,musk
27,further,0,0,89,musk
27,had,1,11.235955056179776,89,musk
27,has,0,0,89,musk
27,have,1,11.235955056179776,89,musk
27,here,0,0,89,musk
27,how,0,0,89,musk
27,into,0,0,89,musk
27,itself,0,0,89,musk
27,more,2,22.471910112359552,89,musk
27,most,0,0,89,musk
27,not,1,11.235955056179776,89,musk
27,off,0,0,89,musk
27,other,0,0,89,musk
27,our,0,0,89,musk
27,out,0,0,89,musk
27,over,0,0,89,musk
27,own,0,0,89,musk
27,same,0,0,89,musk
27,should,1,11.235955056179776,89,musk
27,some,0,0,89,musk
27,such,0,0,89,musk
27,than,2,22.471910112359552,89,musk
27,that,0,0,89,musk
27,the,4,44.943820224719104,89,musk
27,their,1,11.235955056179776,89,musk
27,them,0,0,89,musk
27,then,0,0,89,musk
27,there,0,0,89,musk
27,these,0,0,89,musk
27,they,1,11.235955056179776,89,musk
27,this,1,11.235955056179776,89,musk
27,those,0,0,89,musk
27,through,0,0,89,musk
27,too,0,0,89,musk
27,under,0,0,89,musk
27,until,0,0,89,musk
27,was,0,0,89,musk
27,were,0,0,89,musk
27,what,0,0,89,musk
27,when,0,0,89,musk
27,where,0,0,89,musk
27,which,0,0,89,musk
27,while,0,0,89,musk
27,who,0,0,89,musk
27,whom,0,0,89,musk
27,with,0,0,89,musk
27,would,0,0,89,musk
27,you,0,0,89,musk
27,your,0,0,89,musk
28,about,1,8.849557522123893,113,musk
28,after,0,0,113,musk
28,again,0,0,113,musk
28,against,0,0,113,musk
28,all,0,0,113,musk
28,and,3,26.54867256637168,113,musk
28,are,1,8.849557522123893,113,musk
28,been,0,0,113,musk
28,below,0,0,113,musk
28,between,0,0,113,musk
28,both,0,0,113,musk
28,but,2,17.699115044247787,113,musk
28,cannot,0,0,113,musk
28,could,1,8.849557522123893,113,musk
28,did,0,0,113,musk
28,down,0,0,113,musk
28,each,0,0,113,musk
28,few,0,0,113,musk
28,for,0,0,113,musk
28,from,0,0,113,musk
28,further,0,0,113,musk
28,had,0,0,113,musk
28,has,0,0,113,musk
28,have,1,8.849557522123893,113,musk
28,here,0,0,113,musk
28,how,2,17.699115044247787,113,musk
28,into,0,0,113,musk
28,itself,0,0,113,musk
28,more,0,0,113,musk
28,most,0,0,113,musk
28,not,2,17.699115044247787,113,musk
28,off,0,0,113,musk
28,other,0,0,113,musk
28,our,1,8.849557522123893,113,musk
28,out,1,8.849557522123893,113,musk
28,over,0,0,113,musk
28,own,1,8.849557522123893,113,musk
28,same,0,0,113,musk
28,should,0,0,113,musk
28,some,2,17.699115044247787,113,musk
28,such,0,0,113,musk
28,than,0,0,113,musk
28,that,3,26.54867256637168,113,musk
28,the,3,26.54867256637168,113,musk
28,their,0,0,113,musk
28,them,0,0,113,musk
28,then,1,8.849557522123893,113,musk
28,there,4,35.39823008849557,113,musk
28,these,0,0,113,musk
28,they,1,8.849557522123893,113,musk
28,this,0,0,113,musk
28,those,0,0,113,musk
28,through,0,0,113,musk
28,too,0,0,113,musk
28,under,0,0,113,musk
28,until,0,0,113,musk
28,was,0,0,113,musk
28,were,0,0,113,musk
28,what,0,0,113,musk
28,when,0,0,113,musk
28,where,0,0,113,musk
28,which,2,17.699115044247787,113,musk
28,while,0,0,113,musk
28,who,0,0,113,musk
28,whom,0,0,113,musk
28,with,0,0,113,musk
28,would,1,8.849557522123893,113,musk
28,you,2,17.699115044247787,113,musk
28,your,0,0,113,musk
29,about,3,7.371007371007371,407,musk
29,after,0,0,407,musk
29,again,0,0,407,musk
29,against,0,0,407,musk
29,all,0,0,407,musk
29,and,14,34.3980343980344,407,musk
29,are,2,4.914004914004914,407,musk
29,been,1,2.457002457002457,407,musk
29,below,0,0,407,musk
29,between,0,0,407,musk
29,both,1,2.457002457002457,407,musk
29,but,1,2.457002457002457,407,musk
29,cannot,0,0,407,musk
29,could,0,0,407,musk
29,did,0,0,407,musk
29,down,0,0,407,musk
29,each,0,0,407,musk
29,few,0,0,407,musk
29,for,7,17.1990171990172,407,musk
29,from,0,0,407,musk
29,further,0,0,407,musk
29,had,0,0,407,musk
29,has,2,4.914004914004914,407,musk
29,have,5,12.285012285012284,407,musk
29,here,0,0,407,musk
29,how,0,0,407,musk
29,into,0,0,407,musk
29,itself,0,0,407,musk
29,more,1,2.457002457002457,407,musk
29,most,1,2.457002457002457,407,musk
29,not,2,4.914004914004914,407,musk
29,off,1,2.457002457002457,407,musk
29,other,0,0,407,musk
29,our,1,2.457002457002457,407,musk
29,out,1,2.457002457002457,407,musk
29,over,0,0,407,musk
29,own,0,0,407,musk
29,same,1,2.457002457002457,407,musk
29,should,0,0,407,musk
29,some,1,2.457002457002457,407,musk
29,such,0,0,407,musk
29,than,1,2.457002457002457,407,musk
29,that,12,29.484029484029485,407,musk
29,the,41,100.73710073710073,407,musk
29,their,0,0,407,musk
29,them,0,0,407,musk
29,then,1,2.457002457002457,407,musk
29,there,0,0,407,musk
29,these,1,2.457002457002457,407,musk
29,they,1,2.457002457002457,407,musk
29,this,9,22.11302211302211,407,musk
29,those,0,0,407,musk
29,through,1,2.457002457002457,407,musk
29,too,0,0,407,musk
29,under,0,0,407,musk
29,until,0,0,407,musk
29,was,0,0,407,musk
29,were,1,2.457002457002457,407,musk
29,what,2,4.914004914004914,407,musk
29,when,2,4.914004914004914,407,musk
29,where,2,4.914004914004914,407,musk
29,which,4,9.828009828009828,407,musk
29,while,0,0,407,musk
29,who,0,0,407,musk
29,whom,0,0,407,musk
29,with,4,9.828009828009828,407,musk
29,would,5,12.285012285012284,407,musk
29,you,6,14.742014742014742,407,musk
29,your,0,0,407,musk
30,about,0,0,159,musk
30,after,0,0,159,musk
30,again,0,0,159,musk
30,against,0,0,159,musk
30,all,0,0,159,musk
30,and,6,37.735849056603776,159,musk
30,are,2,12.578616352201259,159,musk
30,been,0,0,159,musk
30,below,0,0,159,musk
30,between,0,0,159,musk
30,both,0,0,159,musk
30,but,0,0,159,musk
30,cannot,0,0,159,musk
30,could,0,0,159,musk
30,did,0,0,159,musk
30,down,0,0,159,musk
30,each,0,0,159,musk
30,few,1,6.289308176100629,159,musk
30,for,1,6.289308176100629,159,musk
30,from,0,0,159,musk
30,further,0,0,159,musk
30,had,0,0,159,musk
30,has,0,0,159,musk
30,have,2,12.578616352201259,159,musk
30,here,1,6.289308176100629,159,musk
30,how,0,0,159,musk
30,into,0,0,159,musk
30,itself,0,0,159,musk
30,more,0,0,159,musk
30,most,2,12.578616352201259,159,musk
30,not,0,0,159,musk
30,off,0,0,159,musk
30,other,0,0,159,musk
30,our,1,6.289308176100629,159,musk
30,out,1,6.289308176100629,159,musk
30,over,0,0,159,musk
30,own,0,0,159,musk
30,same,0,0,159,musk
30,should,0,0,159,musk
30,some,0,0,159,musk
30,such,0,0,159,musk
30,than,0,0,159,musk
30,that,4,25.157232704402517,159,musk
30,the,18,113.20754716981133,159,musk
30,their,2,12.578616352201259,159,musk
30,them,0,0,159,musk
30,then,0,0,159,musk
30,there,0,0,159,musk
30,these,0,0,159,musk
30,they,0,0,159,musk
30,this,1,6.289308176100629,159,musk
30,those,0,0,159,musk
30,through,0,0,159,musk
30,too,0,0,159,musk
30,under,0,0,159,musk
30,until,0,0,159,musk
30,was,0,0,159,musk
30,were,0,0,159,musk
30,what,1,6.289308176100629,159,musk
30,when,1,6.289308176100629,159,musk
30,where,0,0,159,musk
30,which,2,12.578616352201259,159,musk
30,while,0,0,159,musk
30,who,0,0,159,musk
30,whom,0,0,159,musk
30,with,2,12.578616352201259,159,musk
30,would,0,0,159,musk
30,you,2,12.578616352201259,159,musk
30,your,0,0,159,musk
31,about,4,11.019283746556473,363,musk
31,after,0,0,363,musk
31,again,0,0,363,musk
31,against,0,0,363,musk
31,all,2,5.509641873278237,363,musk
31,and,8,22.038567493112946,363,musk
31,are,8,22.038567493112946,363,musk
31,been,2,5.509641873278237,363,musk
31,below,0,0,363,musk
31,between,0,0,363,musk
31,both,0,0,363,musk
31,but,1,2.7548209366391183,363,musk
31,cannot,0,0,363,musk
31,could,1,2.7548209366391183,363,musk
31,did,0,0,363,musk
31,down,2,5.509641873278237,363,musk
31,each,1,2.7548209366391183,363,musk
31,few,0,0,363,musk
31,for,6,16.52892561983471,363,musk
31,from,0,0,363,musk
31,further,0,0,363,musk
31,had,0,0,363,musk
31,has,0,0,363,musk
31,have,6,16.52892561983471,363,musk
31,here,0,0,363,musk
31,how,0,0,363,musk
31,into,0,0,363,musk
31,itself,0,0,363,musk
31,more,0,0,363,musk
31,most,1,2.7548209366391183,363,musk
31,not,4,11.019283746556473,363,musk
31,off,0,0,363,musk
31,other,2,5.509641873278237,363,musk
31,our,0,0,363,musk
31,out,2,5.509641873278237,363,musk
31,over,0,0,363,musk
31,own,0,0,363,musk
31,same,0,0,363,musk
31,should,1,2.7548209366391183,363,musk
31,some,2,5.509641873278237,363,musk
31,such,2,5.509641873278237,363,musk
31,than,0,0,363,musk
31,that,7,19.28374655647383,363,musk
31,the,42,115.70247933884296,363,musk
31,their,0,0,363,musk
31,them,0,0,363,musk
31,then,1,2.7548209366391183,363,musk
31,there,4,11.019283746556473,363,musk
31,these,0,0,363,musk
31,they,1,2.7548209366391183,363,musk
31,this,1,2.7548209366391183,363,musk
31,those,3,8.264462809917354,363,musk
31,through,0,0,363,musk
31,too,0,0,363,musk
31,under,0,0,363,musk
31,until,0,0,363,musk
31,was,0,0,363,musk
31,were,0,0,363,musk
31,what,1,2.7548209366391183,363,musk
31,when,0,0,363,musk
31,where,0,0,363,musk
31,which,2,5.509641873278237,363,musk
31,while,0,0,363,musk
31,who,1,2.7548209366391183,363,musk
31,whom,0,0,363,musk
31,with,6,16.52892561983471,363,musk
31,would,2,5.509641873278237,363,musk
31,you,7,19.28374655647383,363,musk
31,your,0,0,363,musk
32,about,0,0,185,musk
32,after,0,0,185,musk
32,again,0,0,185,musk
32,against,0,0,185,musk
32,all,1,5.405405405405405,185,musk
32,and,8,43.24324324324324,185,musk
32,are,5,27.027027027027025,185,musk
32,been,0,0,185,musk
32,below,2,10.81081081081081,185,musk
32,between,0,0,185,musk
32,both,0,0,185,musk
32,but,0,0,185,musk
32,cannot,0,0,185,musk
32,could,0,0,185,musk
32,did,0,0,185,musk
32,down,0,0,185,musk
32,each,0,0,185,musk
32,few,0,0,185,musk
32,for,2,10.81081081081081,185,musk
32,from,0,0,185,musk
32,further,0,0,185,musk
32,had,0,0,185,musk
32,has,2,10.81081081081081,185,musk
32,have,2,10.81081081081081,185,musk
32,here,0,0,185,musk
32,how,0,0,185,musk
32,into,0,0,185,musk
32,itself,2,10.81081081081081,185,musk
32,more,0,0,185,musk
32,most,1,5.405405405405405,185,musk
32,not,1,5.405405405405405,185,musk
32,off,0,0,185,musk
32,other,0,0,185,musk
32,our,0,0,185,musk
32,out,0,0,185,musk
32,over,0,0,185,musk
32,own,0,0,185,musk
32,same,0,0,185,musk
32,should,0,0,185,musk
32,some,1,5.405405405405405,185,musk
32,such,0,0,185,musk
32,than,0,0,185,musk
32,that,4,21.62162162162162,185,musk
32,the,31,167.56756756756755,185,musk
32,their,0,0,185,musk
32,them,0,0,185,musk
32,then,3,16.216216216216218,185,musk
32,there,2,10.81081081081081,185,musk
32,these,0,0,185,musk
32,they,0,0,185,musk
32,this,1,5.405405405405405,185,musk
32,those,1,5.405405405405405,185,musk
32,through,0,0,185,musk
32,too,0,0,185,musk
32,under,0,0,185,musk
32,until,0,0,185,musk
32,was,0,0,185,musk
32,were,0,0,185,musk
32,what,0,0,185,musk
32,when,0,0,185,musk
32,where,1,5.405405405405405,185,musk
32,which,4,21.62162162162162,185,musk
32,while,0,0,185,musk
32,who,0,0,185,musk
32,whom,0,0,185,musk
32,with,1,5.405405405405405,185,musk
32,would,2,10.81081081081081,185,musk
32,you,1,5.405405405405405,185,musk
32,your,0,0,185,musk
33,about,0,0,232,musk
33,after,0,0,232,musk
33,again,0,0,232,musk
33,against,1,4.310344827586207,232,musk
33,all,1,4.310344827586207,232,musk
33,and,8,34.48275862068966,232,musk
33,are,3,12.931034482758623,232,musk
33,been,1,4.310344827586207,232,musk
33,below,0,0,232,musk
33,between,0,0,232,musk
33,both,0,0,232,musk
33,but,0,0,232,musk
33,cannot,1,4.310344827586207,232,musk
33,could,1,4.310344827586207,232,musk
33,did,0,0,232,musk
33,down,0,0,232,musk
33,each,1,4.310344827586207,232,musk
33,few,0,0,232,musk
33,for,2,8.620689655172415,232,musk
33,from,0,0,232,musk
33,further,0,0,232,musk
33,had,0,0,232,musk
33,has,1,4.310344827586207,232,musk
33,have,3,12.931034482758623,232,musk
33,here,0,0,232,musk
33,how,2,8.620689655172415,232,musk
33,into,0,0,232,musk
33,itself,0,0,232,musk
33,more,5,21.551724137931036,232,musk
33,most,0,0,232,musk
33,not,0,0,232,musk
33,off,0,0,232,musk
33,other,0,0,232,musk
33,our,1,4.310344827586207,232,musk
33,out,0,0,232,musk
33,over,1,4.310344827586207,232,musk
33,own,0,0,232,musk
33,same,0,0,232,musk
33,should,0,0,232,musk
33,some,0,0,232,musk
33,such,0,0,232,musk
33,than,0,0,232,musk
33,that,8,34.48275862068966,232,musk
33,the,15,64.65517241379311,232,musk
33,their,0,0,232,musk
33,them,0,0,232,musk
33,then,0,0,232,musk
33,there,1,4.310344827586207,232,musk
33,these,0,0,232,musk
33,they,0,0,232,musk
33,this,0,0,232,musk
33,those,0,0,232,musk
33,through,0,0,232,musk
33,too,0,0,232,musk
33,under,0,0,232,musk
33,until,0,0,232,musk
33,was,0,0,232,musk
33,were,0,0,232,musk
33,what,1,4.310344827586207,232,musk
33,when,0,0,232,musk
33,where,2,8.620689655172415,232,musk
33,which,2,8.620689655172415,232,musk
33,while,0,0,232,musk
33,who,0,0,232,musk
33,whom,0,0,232,musk
33,with,4,17.24137931034483,232,musk
33,would,4,17.24137931034483,232,musk
33,you,8,34.48275862068966,232,musk
33,your,0,0,232,musk
34,about,0,0,45,musk
34,after,0,0,45,musk
34,again,0,0,45,musk
34,against,0,0,45,musk
34,all,0,0,45,musk
34,and,2,44.44444444444444,45,musk
34,are,1,22.22222222222222,45,musk
34,been,0,0,45,musk
34,below,0,0,45,musk
34,between,0,0,45,musk
34,both,0,0,45,musk
34,but,0,0,45,musk
34,cannot,0,0,45,musk
34,could,0,0,45,musk
34,did,0,0,45,musk
34,down,0,0,45,musk
34,each,0,0,45,musk
34,few,0,0,45,musk
34,for,0,0,45,musk
34,from,0,0,45,musk
34,further,0,0,45,musk
34,had,0,0,45,musk
34,has,0,0,45,musk
34,have,0,0,45,musk
34,here,0,0,45,musk
34,how,0,0,45,musk
34,into,0,0,45,musk
34,itself,0,0,45,musk
34,more,0,0,45,musk
34,most,0,0,45,musk
34,not,0,0,45,musk
34,off,0,0,45,musk
34,other,0,0,45,musk
34,our,0,0,45,musk
34,out,0,0,45,musk
34,over,0,0,45,musk
34,own,0,0,45,musk
34,same,0,0,45,musk
34,should,0,0,45,musk
34,some,0,0,45,musk
34,such,0,0,45,musk
34,than,0,0,45,musk
34,that,0,0,45,musk
34,the,5,111.11111111111111,45,musk
34,their,0,0,45,musk
34,them,0,0,45,musk
34,then,0,0,45,musk
34,there,2,44.44444444444444,45,musk
34,these,0,0,45,musk
34,they,0,0,45,musk
34,this,0,0,45,musk
34,those,0,0,45,musk
34,through,0,0,45,musk
34,too,0,0,45,musk
34,under,0,0,45,musk
34,until,0,0,45,musk
34,was,0,0,45,musk
34,were,0,0,45,musk
34,what,0,0,45,musk
34,when,0,0,45,musk
34,where,0,0,45,musk
34,which,1,22.22222222222222,45,musk
34,while,0,0,45,musk
34,who,0,0,45,musk
34,whom,0,0,45,musk
34,with,2,44.44444444444444,45,musk
34,would,0,0,45,musk
34,you,0,0,45,musk
34,your,0,0,45,musk
35,about,1,4.878048780487805,205,musk
35,after,0,0,205,musk
35,again,0,0,205,musk
35,against,0,0,205,musk
35,all,0,0,205,musk
35,and,6,29.268292682926827,205,musk
35,are,5,24.390243902439025,205,musk
35,been,0,0,205,musk
35,below,1,4.878048780487805,205,musk
35,between,0,0,205,musk
35,both,0,0,205,musk
35,but,0,0,205,musk
35,cannot,0,0,205,musk
35,could,1,4.878048780487805,205,musk
35,did,0,0,205,musk
35,down,0,0,205,musk
35,each,0,0,205,musk
35,few,0,0,205,musk
35,for,3,14.634146341463413,205,musk
35,from,2,9.75609756097561,205,musk
35,further,0,0,205,musk
35,had,0,0,205,musk
35,has,0,0,205,musk
35,have,2,9.75609756097561,205,musk
35,here,0,0,205,musk
35,how,1,4.878048780487805,205,musk
35,into,1,4.878048780487805,205,musk
35,itself,0,0,205,musk
35,more,0,0,205,musk
35,most,0,0,205,musk
35,not,2,9.75609756097561,205,musk
35,off,0,0,205,musk
35,other,1,4.878048780487805,205,musk
35,our,0,0,205,musk
35,out,0,0,205,musk
35,over,3,14.634146341463413,205,musk
35,own,0,0,205,musk
35,same,0,0,205,musk
35,should,1,4.878048780487805,205,musk
35,some,0,0,205,musk
35,such,0,0,205,musk
35,than,1,4.878048780487805,205,musk
35,that,7,34.146341463414636,205,musk
35,the,11,53.65853658536585,205,musk
35,their,1,4.878048780487805,205,musk
35,them,0,0,205,musk
35,then,0,0,205,musk
35,there,2,9.75609756097561,205,musk
35,these,0,0,205,musk
35,they,0,0,205,musk
35,this,7,34.146341463414636,205,musk
35,those,0,0,205,musk
35,through,0,0,205,musk
35,too,1,4.878048780487805,205,musk
35,under,0,0,205,musk
35,until,0,0,205,musk
35,was,0,0,205,musk
35,were,0,0,205,musk
35,what,0,0,205,musk
35,when,0,0,205,musk
35,where,0,0,205,musk
35,which,0,0,205,musk
35,while,0,0,205,musk
35,who,2,9.75609756097561,205,musk
35,whom,0,0,205,musk
35,with,1,4.878048780487805,205,musk
35,would,0,0,205,musk
35,you,0,0,205,musk
35,your,0,0,205,musk
36,about,1,4.444444444444445,225,musk
36,after,1,4.444444444444445,225,musk
36,again,0,0,225,musk
36,against,0,0,225,musk
36,all,0,0,225,musk
36,and,8,35.55555555555556,225,musk
36,are,1,4.444444444444445,225,musk
36,been,0,0,225,musk
36,below,1,4.444444444444445,225,musk
36,between,0,0,225,musk
36,both,0,0,225,musk
36,but,0,0,225,musk
36,cannot,0,0,225,musk
36,could,2,8.88888888888889,225,musk
36,did,1,4.444444444444445,225,musk
36,down,1,4.444444444444445,225,musk
36,each,0,0,225,musk
36,few,0,0,225,musk
36,for,1,4.444444444444445,225,musk
36,from,1,4.444444444444445,225,musk
36,further,0,0,225,musk
36,had,3,13.333333333333334,225,musk
36,has,0,0,225,musk
36,have,1,4.444444444444445,225,musk
36,here,0,0,225,musk
36,how,0,0,225,musk
36,into,1,4.444444444444445,225,musk
36,itself,0,0,225,musk
36,more,0,0,225,musk
36,most,0,0,225,musk
36,not,3,13.333333333333334,225,musk
36,off,0,0,225,musk
36,other,0,0,225,musk
36,our,3,13.333333333333334,225,musk
36,out,1,4.444444444444445,225,musk
36,over,0,0,225,musk
36,own,0,0,225,musk
36,same,0,0,225,musk
36,should,0,0,225,musk
36,some,0,0,225,musk
36,such,0,0,225,musk
36,than,0,0,225,musk
36,that,9,40,225,musk
36,the,17,75.55555555555556,225,musk
36,their,0,0,225,musk
36,them,0,0,225,musk
36,then,3,13.333333333333334,225,musk
36,there,3,13.333333333333334,225,musk
36,these,0,0,225,musk
36,they,0,0,225,musk
36,this,0,0,225,musk
36,those,0,0,225,musk
36,through,0,0,225,musk
36,too,0,0,225,musk
36,under,0,0,225,musk
36,until,0,0,225,musk
36,was,3,13.333333333333334,225,musk
36,were,4,17.77777777777778,225,musk
36,what,1,4.444444444444445,225,musk
36,when,1,4.444444444444445,225,musk
36,where,2,8.88888888888889,225,musk
36,which,2,8.88888888888889,225,musk
36,while,0,0,225,musk
36,who,1,4.444444444444445,225,musk
36,whom,0,0,225,musk
36,with,2,8.88888888888889,225,musk
36,would,1,4.444444444444445,225,musk
36,you,1,4.444444444444445,225,musk
36,your,0,0,225,musk
37,about,4,14.492753623188406,276,musk
37,after,0,0,276,musk
37,again,0,0,276,musk
37,against,0,0,276,musk
37,all,1,3.6231884057971016,276,musk
37,and,11,39.85507246376812,276,musk
37,are,3,10.869565217391305,276,musk
37,been,0,0,276,musk
37,below,0,0,276,musk
37,between,0,0,276,musk
37,both,1,3.6231884057971016,276,musk
37,but,1,3.6231884057971016,276,musk
37,cannot,0,0,276,musk
37,could,1,3.6231884057971016,276,musk
37,did,1,3.6231884057971016,276,musk
37,down,1,3.6231884057971016,276,musk
37,each,0,0,276,musk
37,few,2,7.246376811594203,276,musk
37,for,7,25.36231884057971,276,musk
37,from,3,10.869565217391305,276,musk
37,further,0,0,276,musk
37,had,2,7.246376811594203,276,musk
37,has,0,0,276,musk
37,have,2,7.246376811594203,276,musk
37,here,0,0,276,musk
37,how,0,0,276,musk
37,into,0,0,276,musk
37,itself,0,0,276,musk
37,more,0,0,276,musk
37,most,0,0,276,musk
37,not,1,3.6231884057971016,276,musk
37,off,0,0,276,musk
37,other,1,3.6231884057971016,276,musk
37,our,4,14.492753623188406,276,musk
37,out,1,3.6231884057971016,276,musk
37,over,1,3.6231884057971016,276,musk
37,own,0,0,276,musk
37,same,0,0,276,musk
37,should,0,0,276,musk
37,some,0,0,276,musk
37,such,0,0,276,musk
37,than,0,0,276,musk
